,job_id,benefits,bid,campaign_budget,campaign_id,city_name,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
1118,1817,"['Health insurance', 'Life insurance']",0,,222,Sugar Land,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.5665,-95.6356,Finance,Financial Advisor,,2000.0,2.0,,1.0,77479,['mySql'],Texas,1,Data Analyst,FULL_TIME
1119,1252,['Life insurance'],0,,53,Elmhurst,,FPT - managed,123,,40.7389,-73.8786,Construction / Facilities,HAZMAT,,123.0,0.0,,1.0,11373,['Php'],New York,1,Who is your daddy,Full Time
1120,92,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,5,Lakewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123,,40.0765,-74.2032,Capital Markets,Trader,,,,,,8701,"['Javascript', 'C#']",New Jersey,5,123,Part Time
1121,542,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Homeland,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.7587,-117.109,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,92548,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
1122,430,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,Frisco,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,33.152,-96.8604,Construction / Facilities,Finish Carpenter,,2000.0,0.0,,1.0,75034,"['Javascript', 'C#']",Texas,1,Job 338,Part Time
1123,581,['Employee assistance programs(mental and emotional wellbing)'],0,,58,Frisco,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,21,,33.152,-96.8604,Construction / Facilities,Excavation,,22.0,2.0,,1.0,75034,"['C#', 'Javascript']",Texas,2,Job PHP,Full Time
1124,163,"['Health insurance', 'Life insurance']",0,,48,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.8624,-73.8883,Capital Markets,Trader,,1212.0,0.0,,1.0,10458,['Javascript'],New York,2,Job 342,Full Time
1125,709,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,Huntington Park,,Publisher Company,This is job description,,33.977,-118.217,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,90255,"['Javascript', 'mySql']",California,1,Job 0000,Part Time
1126,62,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Aurora,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,41.7643,-88.2941,Capital Markets,Trader,,,,,,60505,['Javascript'],Illinois,2,123,Full Time
1127,573,"['PHP', 'Retirement benefit or accounts']",0,,48,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.7501,-95.6155,Government,City Official - Non Elected,,1000.0,0.0,,1.0,77077,['Php'],Texas,1,Java BE,Full Time
1128,487,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days']",0,,62,Katy,,Publisher Company,Desc,,29.8356,-95.7381,Construction / Facilities,Demolitions,,2000.0,0.0,,1.0,77449,"['C#', 'Javascript', 'Php']",Texas,1,Job 214,Part Time
1129,1888,"['PHP', 'SOS']",0,,223,Oakland Gardens,,FPT - managed,Desc,,40.7453,-73.7607,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000.0,2.0,,1.0,11364,"['bb', 'Php']",New York,1,Job1817,PART_TIME
1130,955,"['Life insurance', 'Health insurance']",0,,57,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,100a á,,29.8356,-95.7381,Education / Higher Education,Professor,,1000.0,0.0,,1.0,77449,"['Javascript', 'C#']",Texas,1,alo,Full Time
1131,1304,['Life insurance'],0,,70,Edcouch,,FPT - managed,adasd,,26.372700000000002,-97.9782,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,78538,['C#'],Texas,1,Who your daddy,Full Time
1132,1931,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,Lakewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.8404,-118.079,Capital Markets,Trader,,600.0,0.0,,1.0,90715,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
1133,1891,"['Life insurance', 'Flexible and remote working options']",0,,1,Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,akajob,,40.7389,-73.8786,Fitness / Recreational,Nail Tech,,3000.0,0.0,,1.0,11373,"['C#', 'Sleep']",New York,1,supervisor,FULL_TIME
1134,1298,['Life insurance'],0,,70,San Juan,,FPT - managed,adasd,,26.1679,-98.1548,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,78589,['C#'],Texas,1,Who your daddy,Full Time
1135,821,['Health insurance'],0,,15,Lynwood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,33.9236,-118.201,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,90262,['Sleep'],California,1,Job 1030,Part Time
1136,124,['Health insurance'],0,,10,La Puente,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,34.0289,-117.937,Capital Markets,Trader,,,,,,91744,['Javascript'],California,1,Job 132,Full Time
1137,817,['Health insurance'],0,,15,La Puente,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,34.0289,-117.937,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,91744,['Sleep'],California,1,Job 1030,Part Time
1138,568,['Employee assistance programs(mental and emotional wellbing)'],0,,48,Richmond,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,12,,29.6765,-95.7125,Finance,Auditors1,,100.0,0.0,,1.0,77407,"['Javascript', 'Php']",Texas,1,PHP FE,Part Time
1139,923,"['Health insurance', 'Life insurance']",0,,122,Tomball,,test,test 1407 0924,,30.0954,-95.5894,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77375,"['C#', 'Sleep']",Texas,1,test 1407 0924,Part Time
1140,1160,"['Life insurance', 'Health insurance']",0,,63,Rosemead,,Gotoro 6,Desc,,34.0644,-118.084,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,91770,['mySql'],California,1,Job2252187,Part Time
1141,318,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,Reseda,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,34.201,-118.541,Capital Markets,Trader,,123.0,0.0,,1.0,91335,"['Javascript', 'C#', 'mySql']",California,1,Job 220,Full Time
1142,1830,"['Health insurance', 'Life insurance']",0,,222,Kingwood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.0493,-95.2213,Finance,Financial Advisor,,2000.0,2.0,,1.0,77339,['mySql'],Texas,1,Data Analyst,FULL_TIME
1143,138,['Health insurance'],0,,33,Bedford Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Ã†Â°,,41.7823,-87.7679,Capital Markets,Trader,,,,,,60499,['Javascript'],Illinois,1,test job,Part Time
1144,1961,['Employee assistance programs(mental and emotional wellbing)'],0,,1,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.701,-73.8901,Education / Higher Education,Teaching Assistant,,3303.0,2.0,,1.0,11385,['Javascript'],New York,1,hackerr,FULL_TIME
1145,1850,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,69,Katy,,Gotoro 10052 ,create job by lta 725 507,,29.8356,-95.7381,Capital Markets,Trader,,12333.0,2.0,,1.0,77449,"['C#', 'Sleep']",Texas,1,create job by lta 725 507,FULL_TIME
1146,710,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,Lynwood,,Publisher Company,This is job description,,33.9236,-118.201,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,90262,"['Javascript', 'mySql']",California,1,Job 0000,Part Time
1147,946,['Life insurance'],0,,13,Bellflower,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job1415147,,33.888,-118.127,Education / Higher Education,Counselor,,2000.0,0.0,,1.0,90706,['Sleep'],California,1,Job1415147,Part Time
1148,1867,"['PHP', 'SOS']",0,,223,Corona,,FPT - managed,Desc,,40.7496,-73.8526,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000.0,2.0,,1.0,11368,"['bb', 'Php']",New York,1,Job1817,PART_TIME
1149,1904,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Roseville,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.7413,-121.249,Construction / Facilities,Demolitions,,3000.0,0.0,,1.0,95661,"['Php', 'aa']",California,1,shipper,FULL_TIME
1150,1831,"['Health insurance', 'Life insurance']",0,,222,Tomball,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.0613,-95.682,Finance,Financial Advisor,,2000.0,2.0,,1.0,77377,['mySql'],Texas,1,Data Analyst,FULL_TIME
1151,1956,['Employee assistance programs(mental and emotional wellbing)'],0,,1,Rego Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.7265,-73.8615,Education / Higher Education,Teaching Assistant,,3303.0,2.0,,1.0,11374,['Javascript'],New York,1,hackerr,FULL_TIME
1152,164,"['Health insurance', 'Life insurance']",0,,48,Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.7389,-73.8786,Capital Markets,Trader,,1212.0,0.0,,1.0,11373,['Javascript'],New York,2,Job 342,Full Time
1153,1083,"['Flexible and remote working options', 'Life insurance']",0,,144,Lindenhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.6888,-73.3735,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,11757,"['Javascript', 'mySql']",New York,1,Normal developer,Full Time
1154,2031,"['Health insurance', 'Flexible and remote working options']",0,,9,Richmond Hill,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.7002,-73.8361,Education / Higher Education,Enrollment / General,,1000.0,4.0,,1.0,11418,['C#'],New York,1,Job 1446,PART_TIME
1155,41,['Paid time off (PTO) such as sick day and vacation days'],2,,1,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,16,41.947,-87.7024,Capital Markets,Trader,,,,,,60618,['Javascript'],Illinois,5,123,Full Time
1156,1835,"['Health insurance', 'Life insurance']",0,,222,Livingston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.7127,-94.8219,Finance,Financial Advisor,,2000.0,2.0,,1.0,77351,['mySql'],Texas,1,Data Analyst,FULL_TIME
1157,478,"['Life insurance', 'SOS', 'Nha', 'More pay']",0,,55,Staten Island,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.5991,-74.1657,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,10314,"['Javascript', 'C#', 'aa', 'bb', 'Php']",New York,1,Job 1136,Full Time
1158,587,['Employee assistance programs(mental and emotional wellbing)'],0,,48,Cicero,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,41.8378,-87.7601,Government,Clerk,,1333.0,0.0,,1.0,60804,"['Php', 'Laravel']",Illinois,1,PHP Full Stack dev,Full Time
1159,246,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,9,Dallas,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,We are currently seeking a new Frontend Developer to join our expanding team.,,32.9121,-96.7356,Capital Markets,Trader,,2000.0,0.0,,1.0,75243,"['Javascript', 'C#', 'mySql']",Texas,2,PHP 1,Full Time
1160,479,"['Life insurance', 'More pay', 'SOS', 'Nha']",0,,55,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.8264,-95.6621,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,77084,"['Javascript', 'C#', 'Php', 'aa', 'bb']",Texas,1,Job 1136,Full Time
1161,694,['Health insurance'],0,,1,New York,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.7986,-73.9666,Construction / Facilities,Foreman,,2000.0,0.0,,1.0,10025,"['mySql', 'aa']",New York,1,Job 2341,Full Time
1162,1322,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,53,Corona,,FPT - managed,create job title bt lta 328 721,,40.7496,-73.8526,Construction / Facilities,Line Worker,,1234.0,2.0,,1.0,11368,"['C#', 'Sleep']",New York,1,create job title bt lta 328 721,Full Time
1163,991,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,Bell Gardens,,FPT,aaa,,33.9707,-118.171,Construction / Facilities,Demolitions,,1300.0,0.0,,1.0,90201,"['Javascript', 'mySql', 'aa']",California,1,FE Con meo,Full Time
1164,565,['Employee assistance programs(mental and emotional wellbing)'],0,,48,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,12,,29.7501,-95.6155,Finance,Auditors1,,100.0,0.0,,1.0,77077,"['Javascript', 'Php']",Texas,1,PHP FE,Part Time
1165,1529,"['Health insurance', 'Life insurance']",0,,222,Cypress,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",67efdcf3279f30f33602423a263eba092c7a94f8,29.9491,-95.7392,Finance,Financial Advisor,,2000.0,0.0,,1.0,77433,['mySql'],Texas,1,Data Analyst,FULL_TIME
1166,516,"['Retirement benefit or accounts', 'Flexible and remote working options', 'Salary']",0,,101,Bell Gardens,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9707,-118.171,Emergency Services / Enforcement,Parking Enforcement,,2000.0,0.0,,1.0,90201,"['Javascript', 'Php', 'Laravel']",California,1,Job 1227,Part Time
1167,635,['Health insurance'],0,,103,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.6708,-95.5852,Education / Higher Education,Teacher - Elementary / Primary,,2000.0,0.0,,1.0,77099,['C#'],Texas,2,Job 957,Part Time
1168,543,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Bonsall,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.2857,-117.199,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,92003,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
1169,921,"['Health insurance', 'Life insurance']",0,,122,Spring,,test,test 1407 0924,,30.0391,-95.5338,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77379,"['C#', 'Sleep']",Texas,1,test 1407 0924,Part Time
1170,362,['Retirement benefit or accounts'],0,,59,Houston,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,29.8264,-95.6621,Capital Markets,Trader,,2000.0,0.0,,1.0,77084,['mySql'],Texas,2,Job 1130,Part Time
1171,65,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Pacoima,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,34.2556,-118.421,Capital Markets,Trader,,,,,,91331,['Javascript'],California,2,123,Full Time
1172,1268,['Life insurance'],0,,53,Elmont,,FPT - managed,123,,40.7013,-73.7079,Construction / Facilities,HAZMAT,,123.0,0.0,,1.0,11003,['Php'],New York,1,Who is your daddy,Full Time
1173,907,['Flexible and remote working options'],0,,122,Katy,,test,job123123123344324,,29.8356,-95.7381,Construction / Facilities,Line Worker,,222.0,0.0,,1.0,77449,['C#'],Texas,1,job123123123344324,Part Time
1174,653,['Flexible and remote working options'],0,,5,Spring,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,30.0391,-95.5338,Construction / Facilities,Masonry - Finishing,,2000.0,0.0,,1.0,77379,['Javascript'],Texas,2,Job 1052,Full Time
1175,481,"['Life insurance', 'More pay', 'SOS', 'Nha']",0,,55,Staten Island,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.5991,-74.1657,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,10314,"['Javascript', 'C#', 'Php', 'aa', 'bb']",New York,1,Job 1136_update_v2,Full Time
1176,1905,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,Shingle Springs,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6111,-120.966,Construction / Facilities,Demolitions,,3000.0,0.0,,1.0,95682,"['Php', 'aa']",California,1,shipper,FULL_TIME
1177,808,['Health insurance'],0,,15,South Gate,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,33.9446,-118.193,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,90280,['Sleep'],California,1,Job 1030,Part Time
1178,1357,['Eat'],0,,12,Coto Laurel,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,18.1042,-66.5717,Construction / Facilities,Masonry - Finishing,,2000.0,0.0,,1.0,780,['Sleep'],Puerto Rico,2,Job 1631,Part Time
1179,714,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,Rosemead,,Publisher Company,This is job description,,34.0644,-118.084,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,91770,"['Javascript', 'mySql']",California,1,Job 0000,Part Time
1180,999,"['Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options', 'Employee assistance programs(mental and emotional wellbing)']",0,,127,Sylmar,,FPT,aaa,,34.3152,-118.385,Construction / Facilities,Demolitions,,1300.0,0.0,,1.0,91342,"['Javascript', 'mySql', 'aa']",California,1,FE Con meo,Full Time
1181,154,"['Life insurance', 'Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,Pearland,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Frontend,,29.546,-95.3508,Capital Markets,Trader,,1000.0,0.0,,1.0,77584,['Javascript'],Texas,1,Job Frontend,Full Time
1182,304,"['Flexible and remote working options', 'Life insurance', 'Retirement benefit or accounts']",0,,8,New York,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7986,-73.9666,Capital Markets,Trader,,2000.0,0.0,,1.0,10025,"['mySql', 'C#', 'Javascript']",New York,2,Job 1022,Part Time
1183,451,"['Flexible and remote working options', 'Life insurance']",0,,58,Pacoima,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,34.2556,-118.421,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,91331,['Sleep'],California,2,Job 452,Part Time
1184,2049,['Life insurance'],0,,221,Compton,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Decsc,,33.8861,-118.206,Emergency Services / Enforcement,Parking Enforcement,,1000.0,2.0,,1.0,90221,['Sleep'],California,1,Job1700,PART_TIME
1185,1194,['Retirement benefit or accounts'],0,,1,Corona,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7496,-73.8526,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11368,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
1186,1353,['Eat'],0,,12,Coamo,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,18.097,-66.361,Construction / Facilities,Masonry - Finishing,,2000.0,0.0,,1.0,769,['Sleep'],Puerto Rico,2,Job 1631,Part Time
1187,2018,"['Health insurance', 'Flexible and remote working options']",0,,9,Jackson Heights,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.7517,-73.8836,Education / Higher Education,Enrollment / General,,1000.0,4.0,,1.0,11372,['C#'],New York,1,Job 1446,PART_TIME
1188,1284,['Life insurance'],0,,70,Hempstead,,FPT - managed,adasd,,40.7017,-73.6201,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,11550,['C#'],New York,1,Who your daddy,Full Time
1189,1825,"['Health insurance', 'Life insurance']",0,,222,Friendswood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.5149,-95.1922,Finance,Financial Advisor,,2000.0,2.0,,1.0,77546,['mySql'],Texas,1,Data Analyst,FULL_TIME
1190,393,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Ridgewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.701,-73.8901,Capital Markets,Trader,,2000.0,0.0,,1.0,11385,['Javascript'],New York,2,Job 935,Part Time
1191,582,['Employee assistance programs(mental and emotional wellbing)'],0,,58,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Min ,,29.7433,-95.8286,Finance,Staff Accountant,,200.0,2.0,,1.0,77494,"['Php', 'Laravel']",Texas,2,Min ,Full Time
1192,561,['Employee assistance programs(mental and emotional wellbing)'],0,,5,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,The question must had an answer question,,41.7757,-87.7118,Construction / Facilities,Masonry - Finishing,,32.0,0.0,,1.0,60629,"['C#', 'aa']",Illinois,1,The question must had an answer question,Part Time
1193,448,"['Flexible and remote working options', 'Life insurance']",0,,58,Frisco,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.152,-96.8604,Construction / Facilities,Masonry - Finishing,,3000.0,0.0,,1.0,75034,['Sleep'],Texas,2,Job 452,Part Time
1194,1216,['Retirement benefit or accounts'],0,,1,Rego Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7265,-73.8615,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11374,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
1195,1833,"['Health insurance', 'Life insurance']",0,,222,Baytown,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.739,-94.9983,Finance,Financial Advisor,,2000.0,2.0,,1.0,77520,['mySql'],Texas,1,Data Analyst,FULL_TIME
1196,1074,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,Brooklyn,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,40.6946,-73.9897,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,11201,['Javascript'],New York,1,Junior Salesforce Developer (JavaScript),Full Time
1197,1925,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,Lynwood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.9236,-118.201,Capital Markets,Trader,,600.0,0.0,,1.0,90262,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
1198,672,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,Brielle,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,40.1048,-74.0637,Construction / Facilities,Building Inspection,,12345.0,0.0,,1.0,8730,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
